"","Date"
"429991","1990-04-06T04:00:00Z"
"429995","1990-04-07T04:00:00Z"
"429999","1990-04-10T04:00:00Z"
"430003","1990-04-12T04:00:00Z"
"430007","1990-04-13T04:00:00Z"
"430011","1990-04-14T04:00:00Z"
"430015","1990-04-17T04:00:00Z"
"430019","1990-04-19T04:00:00Z"
"430027","1990-04-20T04:00:00Z"
"430035","1990-04-21T04:00:00Z"
"430043","1990-04-24T04:00:00Z"
"430051","1990-04-22T04:00:00Z"
"430099","1990-04-26T04:00:00Z"
"430100","1990-04-27T04:00:00Z"
"430101","1990-04-28T04:00:00Z"
"430102","1990-05-01T04:00:00Z"
"430103","1990-05-03T04:00:00Z"
"430107","1990-05-04T04:00:00Z"
"430111","1990-05-05T04:00:00Z"
"430115","1990-05-08T04:00:00Z"
"430119","1990-05-10T04:00:00Z"
"430122","1990-05-11T04:00:00Z"
"430125","1990-05-12T04:00:00Z"
"430128","1990-05-13T04:00:00Z"
"430184","1990-05-14T04:00:00Z"
"430188","1990-05-17T04:00:00Z"
"430192","1990-05-19T04:00:00Z"
"430196","1990-05-24T04:00:00Z"
"430200","1990-05-25T04:00:00Z"
"430204","1990-05-26T04:00:00Z"
"430208","1990-05-29T04:00:00Z"
"430212","1990-05-31T04:00:00Z"
"430213","1990-06-01T04:00:00Z"
"430214","1990-06-02T04:00:00Z"
"430215","1990-07-27T04:00:00Z"
"430222","1990-07-30T04:00:00Z"
"430225","1990-08-02T04:00:00Z"
"430228","1990-07-31T04:00:00Z"
"430229","1990-08-01T04:00:00Z"
"430232","1990-08-04T04:00:00Z"
"430236","1990-08-08T04:00:00Z"
"430240","1990-08-11T04:00:00Z"
"430244","1990-08-15T04:00:00Z"
"430248","1990-08-13T04:00:00Z"
"430250","1990-08-17T04:00:00Z"
"430268","1990-08-18T04:00:00Z"
"430273","1990-08-20T04:00:00Z"
"430289","1990-08-21T04:00:00Z"
"430373","1990-08-22T04:00:00Z"
"430379","1990-08-23T04:00:00Z"
"430397","1990-08-24T04:00:00Z"
"430437","1990-08-26T04:00:00Z"
"430449","1990-08-27T04:00:00Z"
"430467","1990-08-29T04:00:00Z"
"430476","1990-08-30T04:00:00Z"
"430494","1990-08-31T04:00:00Z"
"430500","1990-09-05T04:00:00Z"
"430504","1990-09-06T04:00:00Z"
"430774","1990-09-12T04:00:00Z"
"430784","1990-09-14T04:00:00Z"
"430788","1990-09-15T04:00:00Z"
"430792","1990-09-18T04:00:00Z"
"430796","1990-09-20T04:00:00Z"
"430800","1990-09-21T04:00:00Z"
"430810","1990-09-22T04:00:00Z"
"430814","1990-09-25T04:00:00Z"
"430832","1990-09-26T04:00:00Z"
"430836","1990-09-27T04:00:00Z"
"430840","1990-09-28T04:00:00Z"
"430844","1990-10-02T04:00:00Z"
"430848","1990-10-03T04:00:00Z"
"430863","1990-10-04T04:00:00Z"
"430867","1990-10-05T04:00:00Z"
"430871","1990-10-06T04:00:00Z"
"430875","1990-10-10T04:00:00Z"
"430879","1990-10-11T04:00:00Z"
"430883","1990-10-12T04:00:00Z"
"430887","1990-10-13T04:00:00Z"
"430977","1990-10-14T04:00:00Z"
"431077","1990-10-16T04:00:00Z"
"431081","1990-10-18T04:00:00Z"
"431101","1990-10-19T04:00:00Z"
"431121","1990-10-20T04:00:00Z"
"431141","1990-10-23T04:00:00Z"
"431161","1990-10-25T04:00:00Z"
"431171","1990-10-26T04:00:00Z"
"431181","1990-10-27T04:00:00Z"
"431191","1990-10-30T05:00:00Z"
"431211","1990-10-31T05:00:00Z"
"431221","1990-11-01T05:00:00Z"
"431225","1990-11-02T05:00:00Z"
"431229","1990-11-03T05:00:00Z"
"431233","1990-11-06T05:00:00Z"
"431237","1990-11-04T05:00:00Z"
"431322","1990-11-08T05:00:00Z"
"431326","1990-11-09T05:00:00Z"
"431330","1990-11-10T05:00:00Z"
"431334","1990-11-13T05:00:00Z"
"431338","1990-11-14T05:00:00Z"
"431514","1990-11-15T05:00:00Z"
"431518","1990-11-16T05:00:00Z"
"431522","1990-11-17T05:00:00Z"
"431526","1990-11-20T05:00:00Z"
"431530","1990-11-21T05:00:00Z"
"431540","1990-11-23T05:00:00Z"
"431550","1990-11-24T05:00:00Z"
"431560","1990-11-27T05:00:00Z"
"431570","1990-11-25T05:00:00Z"
"431650","1990-11-29T05:00:00Z"
"431654","1990-11-30T05:00:00Z"
"431658","1990-12-01T05:00:00Z"
"431662","1990-12-04T05:00:00Z"
"431677","1990-12-06T05:00:00Z"
"431701","1990-12-07T05:00:00Z"
"431725","1990-12-08T05:00:00Z"
"431753","1990-12-10T05:00:00Z"
"431761","1990-12-13T05:00:00Z"
"431765","1990-12-14T05:00:00Z"
"431769","1990-12-15T05:00:00Z"
"431773","1990-12-18T05:00:00Z"
"431784","1990-12-20T05:00:00Z"
"431795","1990-12-21T05:00:00Z"
"431806","1990-12-22T05:00:00Z"
"431817","1990-12-31T05:00:00Z"
"431882","1991-01-03T05:00:00Z"
"431890","1991-01-04T05:00:00Z"
"431898","1991-01-05T05:00:00Z"
"431906","1991-01-09T05:00:00Z"
"431910","1991-01-10T05:00:00Z"
"431914","1991-01-11T05:00:00Z"
"431918","1991-01-12T05:00:00Z"
"431922","1991-01-15T05:00:00Z"
"431926","1991-01-13T05:00:00Z"
"431986","1991-01-17T05:00:00Z"
"431990","1991-01-18T05:00:00Z"
"431994","1991-01-22T05:00:00Z"
"431998","1991-01-19T05:00:00Z"
"432001","1991-01-24T05:00:00Z"
"432005","1991-01-25T05:00:00Z"
"432009","1991-01-29T05:00:00Z"
"432013","1991-01-26T05:00:00Z"
"432017","1991-01-27T05:00:00Z"
"432292","1991-01-31T05:00:00Z"
"432308","1991-02-01T05:00:00Z"
"432324","1991-02-02T05:00:00Z"
"432352","1991-02-06T05:00:00Z"
"432364","1991-02-04T05:00:00Z"
"432370","1991-02-07T05:00:00Z"
"432374","1991-02-08T05:00:00Z"
"432378","1991-02-09T05:00:00Z"
"432382","1991-02-12T05:00:00Z"
"432410","1991-02-10T05:00:00Z"
"432478","1991-02-14T05:00:00Z"
"432490","1991-02-15T05:00:00Z"
"432500","1991-02-16T05:00:00Z"
"432510","1991-02-18T05:00:00Z"
"432566","1991-02-21T05:00:00Z"
"432570","1991-02-22T05:00:00Z"
"432574","1991-02-23T05:00:00Z"
"432578","1991-02-26T05:00:00Z"
"432582","1991-02-28T05:00:00Z"
"432586","1991-03-01T05:00:00Z"
"432590","1991-03-02T05:00:00Z"
"432594","1991-03-05T05:00:00Z"
"432598","1991-03-07T05:00:00Z"
"432622","1991-03-08T05:00:00Z"
"432646","1991-03-09T05:00:00Z"
"432694","1991-03-10T05:00:00Z"
"432733","1991-03-12T05:00:00Z"
"432748","1991-03-13T05:00:00Z"
"432763","1991-03-14T05:00:00Z"
"432767","1991-03-15T05:00:00Z"
"432771","1991-03-16T05:00:00Z"
"432775","1991-03-19T05:00:00Z"
"432779","1991-03-21T05:00:00Z"
"432783","1991-03-22T05:00:00Z"
"432787","1991-03-23T05:00:00Z"
"432792","1991-03-27T05:00:00Z"
"432797","1991-03-29T05:00:00Z"
"432801","1991-03-30T05:00:00Z"
"432806","1991-04-01T05:00:00Z"
"432816","1991-04-04T05:00:00Z"
"432829","1991-04-05T05:00:00Z"
"432840","1991-04-11T04:00:00Z"
"432844","1991-04-12T04:00:00Z"
"432848","1991-04-13T04:00:00Z"
"432852","1991-04-16T04:00:00Z"
"432856","1991-04-18T04:00:00Z"
"432857","1991-04-19T04:00:00Z"
"432858","1991-04-20T04:00:00Z"
"432859","1991-04-23T04:00:00Z"
"432860","1991-04-21T04:00:00Z"
"432908","1991-04-25T04:00:00Z"
"432912","1991-04-27T04:00:00Z"
"432955","1991-04-26T04:00:00Z"
"432959","1991-05-01T04:00:00Z"
"432974","1991-05-05T04:00:00Z"
"433277","1991-05-16T04:00:00Z"
"433317","1991-05-17T04:00:00Z"
"433357","1991-05-18T04:00:00Z"
"433402","1991-05-23T04:00:00Z"
"433416","1991-05-24T04:00:00Z"
"433430","1991-05-28T04:00:00Z"
"433444","1991-05-29T04:00:00Z"
"433464","1991-06-01T04:00:00Z"
"433484","1991-06-05T04:00:00Z"
"433504","1991-06-04T04:00:00Z"
"433508","1991-06-06T04:00:00Z"
"433512","1991-06-07T04:00:00Z"
"433516","1991-06-08T04:00:00Z"
"433520","1991-06-11T04:00:00Z"
"433524","1991-06-12T04:00:00Z"
"433528","1991-06-13T04:00:00Z"
"433532","1991-06-14T04:00:00Z"
"433536","1991-06-15T04:00:00Z"
"433540","1991-06-29T04:00:00Z"
"433666","1991-06-30T04:00:00Z"
"434182","1991-07-06T04:00:00Z"
"434186","1991-07-07T04:00:00Z"
"434235","1991-07-13T04:00:00Z"
"434247","1991-07-14T04:00:00Z"
"434259","1991-07-15T04:00:00Z"
"434266","1991-07-17T04:00:00Z"
"434273","1991-07-18T04:00:00Z"
"434280","1991-07-20T04:00:00Z"
"434287","1991-07-21T04:00:00Z"
"434290","1991-07-22T04:00:00Z"
"434293","1991-07-24T04:00:00Z"
"434296","1991-07-27T04:00:00Z"
"434310","1991-07-31T04:00:00Z"
"434324","1991-08-01T04:00:00Z"
"434338","1991-09-11T04:00:00Z"
"434383","1991-09-12T04:00:00Z"
"434428","1991-09-13T04:00:00Z"
"434473","1991-09-14T04:00:00Z"
"434518","1991-09-19T04:00:00Z"
"434522","1991-09-20T04:00:00Z"
"434526","1991-09-21T04:00:00Z"
"434530","1991-09-24T04:00:00Z"
"434534","1991-09-26T04:00:00Z"
"434558","1991-09-27T04:00:00Z"
"434582","1991-09-28T04:00:00Z"
"434606","1991-10-01T04:00:00Z"
"435224","1991-10-03T04:00:00Z"
"435232","1991-10-04T04:00:00Z"
"435240","1991-10-05T04:00:00Z"
"435248","1991-10-08T04:00:00Z"
"435256","1991-10-06T04:00:00Z"
"435331","1991-10-10T04:00:00Z"
"435335","1991-10-11T04:00:00Z"
"435339","1991-10-12T04:00:00Z"
"435343","1991-10-15T04:00:00Z"
"435347","1991-10-17T04:00:00Z"
"435350","1991-10-18T04:00:00Z"
"435353","1991-10-19T04:00:00Z"
"435356","1991-10-22T04:00:00Z"
"435361","1991-10-24T04:00:00Z"
"435364","1991-10-25T04:00:00Z"
"435367","1991-10-26T04:00:00Z"
"435370","1991-10-29T05:00:00Z"
"435398","1991-10-31T05:00:00Z"
"435410","1991-11-01T05:00:00Z"
"435414","1991-11-05T05:00:00Z"
"435418","1991-11-02T05:00:00Z"
"435421","1991-11-07T05:00:00Z"
"435448","1991-11-08T05:00:00Z"
"435475","1991-11-09T05:00:00Z"
"435502","1991-11-12T05:00:00Z"
"435557","1991-11-13T05:00:00Z"
"435565","1991-11-14T05:00:00Z"
"435570","1991-11-15T05:00:00Z"
"435575","1991-11-16T05:00:00Z"
"435580","1991-11-19T05:00:00Z"
"435586","1991-11-21T05:00:00Z"
"435591","1991-11-23T05:00:00Z"
"435596","1991-11-26T05:00:00Z"
"435604","1991-11-22T05:00:00Z"
"435612","1991-11-24T05:00:00Z"
"435645","1991-11-27T05:00:00Z"
"435710","1991-11-29T05:00:00Z"
"435775","1991-11-30T05:00:00Z"
"435840","1991-12-03T05:00:00Z"
"435905","1991-12-05T05:00:00Z"
"435929","1991-12-06T05:00:00Z"
"435953","1991-12-07T05:00:00Z"
"435977","1991-12-10T05:00:00Z"
"436017","1991-12-12T05:00:00Z"
"436021","1991-12-13T05:00:00Z"
"436025","1991-12-14T05:00:00Z"
"436029","1991-12-17T05:00:00Z"
"436057","1991-12-19T05:00:00Z"
"436062","1991-12-20T05:00:00Z"
"436067","1991-12-21T05:00:00Z"
"436072","1991-12-31T05:00:00Z"
"436105","1992-01-03T05:00:00Z"
"436110","1992-01-04T05:00:00Z"
"436115","1992-01-07T05:00:00Z"
"436120","1992-01-09T05:00:00Z"
"436124","1992-01-10T05:00:00Z"
"436128","1992-01-11T05:00:00Z"
"436132","1992-01-14T05:00:00Z"
"436136","1992-01-12T05:00:00Z"
"436230","1992-01-16T05:00:00Z"
"436234","1992-01-17T05:00:00Z"
"436238","1992-01-18T05:00:00Z"
"436242","1992-01-21T05:00:00Z"
"436272","1992-01-23T05:00:00Z"
"436284","1992-01-24T05:00:00Z"
"436296","1992-01-25T05:00:00Z"
"436308","1992-01-28T05:00:00Z"
"436329","1992-01-30T05:00:00Z"
"436333","1992-01-31T05:00:00Z"
"436337","1992-02-01T05:00:00Z"
"436356","1992-02-02T05:00:00Z"
"436441","1992-02-05T05:00:00Z"
"436445","1992-02-06T05:00:00Z"
"436449","1992-02-07T05:00:00Z"
"436453","1992-02-08T05:00:00Z"
"436457","1992-02-11T05:00:00Z"
"436471","1992-02-13T05:00:00Z"
"436475","1992-02-14T05:00:00Z"
"436479","1992-02-15T05:00:00Z"
"436483","1992-02-18T05:00:00Z"
"436487","1992-02-20T05:00:00Z"
"436491","1992-02-21T05:00:00Z"
"436495","1992-02-22T05:00:00Z"
"436499","1992-02-25T05:00:00Z"
"436508","1992-02-27T05:00:00Z"
"436511","1992-02-28T05:00:00Z"
"436514","1992-02-29T05:00:00Z"
"436522","1992-03-04T05:00:00Z"
"436528","1992-03-05T05:00:00Z"
"436534","1992-03-06T05:00:00Z"
"436540","1992-03-07T05:00:00Z"
"436549","1992-03-10T05:00:00Z"
"436555","1992-03-12T05:00:00Z"
"436558","1992-03-13T05:00:00Z"
"436561","1992-03-14T05:00:00Z"
"436573","1992-03-25T05:00:00Z"
"436577","1992-03-26T05:00:00Z"
"436581","1992-03-27T05:00:00Z"
"436585","1992-03-28T05:00:00Z"
"436589","1992-03-31T05:00:00Z"
"436593","1992-04-02T05:00:00Z"
"436597","1992-04-03T05:00:00Z"
"436601","1992-04-07T04:00:00Z"
"436605","1992-04-04T05:00:00Z"
"436609","1992-04-05T05:00:00Z"
"436653","1992-04-09T04:00:00Z"
"436654","1992-04-10T04:00:00Z"
"436655","1992-04-11T04:00:00Z"
"436656","1992-04-14T04:00:00Z"
"436657","1992-04-16T04:00:00Z"
"436665","1992-04-17T04:00:00Z"
"436673","1992-04-21T04:00:00Z"
"436688","1992-04-23T04:00:00Z"
"436691","1992-04-24T04:00:00Z"
"436694","1992-04-25T04:00:00Z"
"436697","1992-04-30T04:00:00Z"
"436701","1992-05-01T04:00:00Z"
"436705","1992-05-05T04:00:00Z"
"436709","1992-05-02T04:00:00Z"
"436713","1992-05-03T04:00:00Z"
"436757","1992-05-07T04:00:00Z"
"436761","1992-05-08T04:00:00Z"
"436765","1992-05-09T04:00:00Z"
"436769","1992-05-12T04:00:00Z"
"436778","1992-05-14T04:00:00Z"
"436834","1992-05-15T04:00:00Z"
"436890","1992-05-16T04:00:00Z"
"436946","1992-05-19T04:00:00Z"
"437022","1992-05-21T04:00:00Z"
"437027","1992-05-22T04:00:00Z"
"437032","1992-05-23T04:00:00Z"
"437037","1992-05-25T04:00:00Z"
"437042","1992-07-08T04:00:00Z"
"437046","1992-07-09T04:00:00Z"
"437062","1992-07-15T04:00:00Z"
"437067","1992-07-16T04:00:00Z"
"437074","1992-07-23T04:00:00Z"
"437078","1992-07-24T04:00:00Z"
"437083","1992-07-25T04:00:00Z"
"437088","1992-07-27T04:00:00Z"
"437093","1992-07-28T04:00:00Z"
"437098","1992-08-03T04:00:00Z"
"437104","1992-08-04T04:00:00Z"
"437110","1992-08-05T04:00:00Z"
"437116","1992-08-08T04:00:00Z"
"437122","1992-08-10T04:00:00Z"
"437131","1992-08-14T04:00:00Z"
"437140","1992-09-16T04:00:00Z"
"437332","1992-09-17T04:00:00Z"
"437336","1992-09-18T04:00:00Z"
"437340","1992-09-19T04:00:00Z"
"437344","1992-09-22T04:00:00Z"
"437348","1992-09-24T04:00:00Z"
"437356","1992-09-25T04:00:00Z"
"437364","1992-09-26T04:00:00Z"
"437372","1992-09-29T04:00:00Z"
"437380","1992-10-01T04:00:00Z"
"437388","1992-10-02T04:00:00Z"
"437396","1992-10-03T04:00:00Z"
"437404","1992-10-05T04:00:00Z"
"437408","1992-10-08T04:00:00Z"
"437412","1992-10-09T04:00:00Z"
"437416","1992-10-10T04:00:00Z"
"437420","1992-10-13T04:00:00Z"
"437424","1992-10-15T04:00:00Z"
"437429","1992-10-16T04:00:00Z"
"437434","1992-10-17T04:00:00Z"
"437439","1992-10-20T04:00:00Z"
"437444","1992-10-22T04:00:00Z"
"437450","1992-10-23T04:00:00Z"
"437456","1992-10-24T04:00:00Z"
"437462","1992-10-27T05:00:00Z"
"437468","1992-10-25T04:00:00Z"
"437558","1992-10-29T05:00:00Z"
"437559","1992-10-30T05:00:00Z"
"437560","1992-10-31T05:00:00Z"
"437561","1992-11-03T05:00:00Z"
"437562","1992-11-05T05:00:00Z"
"437563","1992-11-06T05:00:00Z"
"437564","1992-11-07T05:00:00Z"
"437565","1992-11-12T05:00:00Z"
"437569","1992-11-13T05:00:00Z"
"437573","1992-11-14T05:00:00Z"
"437577","1992-11-17T05:00:00Z"
"437581","1992-11-19T05:00:00Z"
"437584","1992-11-20T05:00:00Z"
"437587","1992-11-21T05:00:00Z"
"437590","1992-11-22T05:00:00Z"
"437638","1992-11-25T05:00:00Z"
"437643","1992-11-27T05:00:00Z"
"437648","1992-11-28T05:00:00Z"
"437653","1992-12-01T05:00:00Z"
"437661","1992-12-03T05:00:00Z"
"437665","1992-12-04T05:00:00Z"
"437669","1992-12-05T05:00:00Z"
"437673","1992-12-07T05:00:00Z"
"437685","1992-12-10T05:00:00Z"
"437725","1992-12-12T05:00:00Z"
"437734","1992-12-13T05:00:00Z"
"437919","1992-12-16T05:00:00Z"
"437921","1992-12-17T05:00:00Z"
"437925","1992-12-18T05:00:00Z"
"437929","1992-12-19T05:00:00Z"
"437933","1992-12-30T05:00:00Z"
"437943","1993-01-02T05:00:00Z"
"437953","1993-01-05T05:00:00Z"
"437963","1992-12-31T05:00:00Z"
"437984","1993-01-07T05:00:00Z"
"437994","1993-01-08T05:00:00Z"
"438004","1993-01-09T05:00:00Z"
"438014","1993-01-12T05:00:00Z"
"438024","1993-01-14T05:00:00Z"
"438030","1993-01-15T05:00:00Z"
"438036","1993-01-16T05:00:00Z"
"438042","1993-01-19T05:00:00Z"
"438048","1993-01-17T05:00:00Z"
"438138","1993-01-21T05:00:00Z"
"438148","1993-01-22T05:00:00Z"
"438158","1993-01-26T05:00:00Z"
"438168","1993-01-23T05:00:00Z"
"438178","1993-01-28T05:00:00Z"
"438217","1993-01-29T05:00:00Z"
"438256","1993-01-30T05:00:00Z"
"438295","1993-02-02T05:00:00Z"
"438334","1993-02-04T05:00:00Z"
"438342","1993-02-05T05:00:00Z"
"438350","1993-02-06T05:00:00Z"
"438358","1993-02-09T05:00:00Z"
"438444","1993-02-11T05:00:00Z"
"438448","1993-02-12T05:00:00Z"
"438452","1993-02-13T05:00:00Z"
"438456","1993-02-16T05:00:00Z"
"438460","1993-02-14T05:00:00Z"
"438516","1993-02-18T05:00:00Z"
"438588","1993-02-19T05:00:00Z"
"438660","1993-02-20T05:00:00Z"
"438732","1993-02-23T05:00:00Z"
"438735","1993-02-25T05:00:00Z"
"438739","1993-02-26T05:00:00Z"
"438743","1993-02-27T05:00:00Z"
"438747","1993-03-04T05:00:00Z"
"438752","1993-03-05T05:00:00Z"
"438757","1993-03-06T05:00:00Z"
"438762","1993-03-17T05:00:00Z"
"438764","1993-03-18T05:00:00Z"
"438772","1993-03-19T05:00:00Z"
"438776","1993-03-20T05:00:00Z"
"438790","1993-03-25T05:00:00Z"
"438796","1993-03-26T05:00:00Z"
"438803","1993-03-28T05:00:00Z"
"438808","1993-03-29T05:00:00Z"
"438822","1993-03-30T05:00:00Z"
"438836","1993-04-01T05:00:00Z"
"438842","1993-04-03T05:00:00Z"
"438846","1993-04-04T05:00:00Z"
"438860","1993-04-05T04:00:00Z"
"438872","1993-04-06T04:00:00Z"
"438878","1993-04-07T04:00:00Z"
"438885","1993-04-08T04:00:00Z"
"438892","1993-04-09T04:00:00Z"
"438898","1993-04-10T04:00:00Z"
"438916","1993-04-12T04:00:00Z"
"438928","1993-04-13T04:00:00Z"
"438934","1993-04-22T04:00:00Z"
"438939","1993-04-23T04:00:00Z"
"438944","1993-04-24T04:00:00Z"
"438949","1993-04-27T04:00:00Z"
"438957","1993-04-29T04:00:00Z"
"438961","1993-04-30T04:00:00Z"
"438965","1993-05-01T04:00:00Z"
"438969","1993-05-04T04:00:00Z"
"438981","1993-05-06T04:00:00Z"
"438985","1993-05-07T04:00:00Z"
"438989","1993-05-08T04:00:00Z"
"438993","1993-05-11T04:00:00Z"
"438997","1993-05-13T04:00:00Z"
"439017","1993-05-15T04:00:00Z"
"439037","1993-05-18T04:00:00Z"
"439057","1993-05-16T04:00:00Z"
"439117","1993-05-20T04:00:00Z"
"439129","1993-05-21T04:00:00Z"
"439141","1993-05-22T04:00:00Z"
"439153","1993-05-25T04:00:00Z"
"439165","1993-05-26T04:00:00Z"
"439173","1993-05-27T04:00:00Z"
"439177","1993-05-28T04:00:00Z"
"439181","1993-05-29T04:00:00Z"
"439185","1993-05-31T04:00:00Z"
"439191","1993-06-03T04:00:00Z"
"439195","1993-06-04T04:00:00Z"
"439199","1993-06-05T04:00:00Z"
"439203","1993-06-08T04:00:00Z"
"439209","1993-06-10T04:00:00Z"
"439212","1993-06-11T04:00:00Z"
"439215","1993-06-12T04:00:00Z"
"439218","1993-06-16T04:00:00Z"
"439246","1993-06-17T04:00:00Z"
"439274","1993-06-18T04:00:00Z"
"439302","1993-06-19T04:00:00Z"
"439330","1993-06-20T04:00:00Z"
"439420","1993-06-26T04:00:00Z"
"439860","1993-06-28T04:00:00Z"
"439864","1993-07-06T04:00:00Z"
"439868","1993-07-08T04:00:00Z"
"439872","1993-07-09T04:00:00Z"
"439876","1993-07-10T04:00:00Z"
"439880","1993-06-29T04:00:00Z"
"439883","1993-07-03T04:00:00Z"
"439890","1993-07-04T04:00:00Z"
"439897","1993-07-14T04:00:00Z"
"439902","1993-07-15T04:00:00Z"
"439907","1993-07-21T04:00:00Z"
"439911","1993-07-22T04:00:00Z"
"439925","1993-07-28T04:00:00Z"
"439930","1993-07-29T04:00:00Z"
"439941","1993-09-22T04:00:00Z"
"439945","1993-09-23T04:00:00Z"
"439949","1993-09-24T04:00:00Z"
"439953","1993-09-28T04:00:00Z"
"439957","1993-09-30T04:00:00Z"
"439960","1993-10-01T04:00:00Z"
"439963","1993-10-02T04:00:00Z"
"439966","1993-10-05T04:00:00Z"
"439969","1993-10-07T04:00:00Z"
"439974","1993-10-08T04:00:00Z"
"439979","1993-10-09T04:00:00Z"
"439984","1993-10-12T04:00:00Z"
"439989","1993-10-14T04:00:00Z"
"440007","1993-10-15T04:00:00Z"
"440025","1993-10-16T04:00:00Z"
"440043","1993-10-19T04:00:00Z"
"440146","1993-10-17T04:00:00Z"
"440246","1993-10-20T04:00:00Z"
"440346","1993-10-21T04:00:00Z"
"440350","1993-10-22T04:00:00Z"
"440354","1993-10-23T04:00:00Z"
"440358","1993-10-26T04:00:00Z"
"440362","1993-10-28T04:00:00Z"
"440367","1993-10-30T04:00:00Z"
"440372","1993-11-02T05:00:00Z"
"440380","1993-11-04T05:00:00Z"
"440390","1993-11-05T05:00:00Z"
"440400","1993-11-06T05:00:00Z"
"440410","1993-11-09T05:00:00Z"
"440420","1993-11-07T05:00:00Z"
"440464","1993-11-11T05:00:00Z"
"440469","1993-11-12T05:00:00Z"
"440474","1993-11-13T05:00:00Z"
"440479","1993-11-16T05:00:00Z"
"440485","1993-11-18T05:00:00Z"
"440489","1993-11-19T05:00:00Z"
"440493","1993-11-20T05:00:00Z"
"440497","1993-11-23T05:00:00Z"
"440501","1993-11-24T05:00:00Z"
"440505","1993-11-26T05:00:00Z"
"440509","1993-11-27T05:00:00Z"
"440513","1993-11-30T05:00:00Z"
"440517","1993-12-02T05:00:00Z"
"440521","1993-12-03T05:00:00Z"
"440525","1993-12-04T05:00:00Z"
"440529","1993-12-05T05:00:00Z"
"440581","1993-12-07T05:00:00Z"
"440585","1993-12-09T05:00:00Z"
"440603","1993-12-11T05:00:00Z"
"440621","1993-12-10T05:00:00Z"
"440631","1993-12-15T05:00:00Z"
"440696","1993-12-16T05:00:00Z"
"440761","1993-12-17T05:00:00Z"
"440826","1993-12-18T05:00:00Z"
"440895","1993-12-19T05:00:00Z"
"442299","1993-12-29T05:00:00Z"
"442303","1993-12-30T05:00:00Z"
"442307","1993-12-31T05:00:00Z"
"442392","1994-01-05T05:00:00Z"
"442394","1994-01-06T05:00:00Z"
"442398","1994-01-07T05:00:00Z"
"442402","1994-01-08T05:00:00Z"
"442406","1994-01-12T05:00:00Z"
"442414","1994-01-13T05:00:00Z"
"442422","1994-01-14T05:00:00Z"
"442430","1994-01-15T05:00:00Z"
"442438","1994-01-16T05:00:00Z"
"442518","1994-01-19T05:00:00Z"
"442598","1994-01-20T05:00:00Z"
"442602","1994-01-21T05:00:00Z"
"442606","1994-01-22T05:00:00Z"
"442610","1994-01-25T05:00:00Z"
"442616","1994-01-27T05:00:00Z"
"442664","1994-01-28T05:00:00Z"
"442712","1994-01-29T05:00:00Z"
"442760","1994-02-01T05:00:00Z"
"442810","1994-02-03T05:00:00Z"
"442813","1994-02-04T05:00:00Z"
"442816","1994-02-05T05:00:00Z"
"442819","1994-02-08T05:00:00Z"
"442822","1994-02-10T05:00:00Z"
"442829","1994-02-15T05:00:00Z"
"442836","1994-02-12T05:00:00Z"
"442844","1994-02-13T05:00:00Z"
"442896","1994-02-17T05:00:00Z"
"442902","1994-02-18T05:00:00Z"
"442908","1994-02-19T05:00:00Z"
"442914","1994-02-22T05:00:00Z"
"442920","1994-02-24T05:00:00Z"
"442924","1994-02-25T05:00:00Z"
"442928","1994-03-01T05:00:00Z"
"442932","1994-02-26T05:00:00Z"
"442936","1994-03-03T05:00:00Z"
"442940","1994-03-04T05:00:00Z"
"442944","1994-03-05T05:00:00Z"
"442948","1994-03-08T05:00:00Z"
"442953","1994-03-10T05:00:00Z"
"442956","1994-03-11T05:00:00Z"
"442959","1994-03-12T05:00:00Z"
"442962","1994-03-16T05:00:00Z"
"442965","1994-03-17T05:00:00Z"
"442969","1994-03-18T05:00:00Z"
"442973","1994-03-19T05:00:00Z"
"442977","1994-03-21T05:00:00Z"
"442981","1994-03-23T05:00:00Z"
"442985","1994-03-24T05:00:00Z"
"442989","1994-03-25T05:00:00Z"
"442993","1994-03-29T05:00:00Z"
"442995","1994-03-31T05:00:00Z"
"442996","1994-04-01T05:00:00Z"
"442997","1994-04-02T05:00:00Z"
"442998","1994-04-04T04:00:00Z"
"442999","1994-04-06T04:00:00Z"
"443011","1994-04-07T04:00:00Z"
"443023","1994-04-08T04:00:00Z"
"443035","1994-04-09T04:00:00Z"
"443036","1994-04-21T04:00:00Z"
"443046","1994-04-22T04:00:00Z"
"443056","1994-04-23T04:00:00Z"
"443066","1994-04-26T04:00:00Z"
"443078","1994-04-28T04:00:00Z"
"443082","1994-04-29T04:00:00Z"
"443086","1994-04-30T04:00:00Z"
"443090","1994-05-03T04:00:00Z"
"443094","1994-05-01T04:00:00Z"
"443150","1994-05-05T04:00:00Z"
"443154","1994-05-06T04:00:00Z"
"443158","1994-05-07T04:00:00Z"
"443162","1994-05-10T04:00:00Z"
"443164","1994-05-12T04:00:00Z"
"443168","1994-05-13T04:00:00Z"
"443172","1994-05-14T04:00:00Z"
"443176","1994-05-17T04:00:00Z"
"443181","1994-05-19T04:00:00Z"
"443189","1994-05-20T04:00:00Z"
"443197","1994-05-21T04:00:00Z"
"443205","1994-05-24T04:00:00Z"
"443213","1994-05-23T04:00:00Z"
"443374","1994-05-25T04:00:00Z"
"443418","1994-05-26T04:00:00Z"
"443423","1994-05-27T04:00:00Z"
